   37.479  0.5  1 (2p) 2p      1716.136  0.5  5 (1d) 2p       208.129   0.0332
   37.479  0.5  1 (2p) 2p      1716.353  1.5  5 (1d) 2p       208.156   0.0161
   37.816  1.5  1 (2p) 2p      1717.000  0.5  5 (1d) 2s       208.194   0.0418
   37.479  0.5  1 (2p) 2p      1717.000  0.5  5 (1d) 2s       208.236   0.0155
    0.000  2.5  1 (2d) 2d      1679.788  1.5  5 (3p) 2d       208.269   0.0081
   -0.255  1.5  1 (2d) 2d      1679.788  1.5  5 (3p) 2d       208.300   0.0322
    0.000  2.5  1 (2d) 2d      1680.497  2.5  5 (3p) 2d       208.357   0.0981
   -0.255  1.5  1 (2d) 2d      1680.497  2.5  5 (3p) 2d       208.388   0.0004
    0.000  2.5  1 (2d) 2d      1713.668  3.5  5 (1d) 2g       212.469   0.0348
    0.000  2.5  1 (2d) 2d      1714.084  3.5  5 (1d) 2f       212.521   0.3173
    0.000  2.5  1 (2d) 2d      1714.233  2.5  5 (1d) 2f       212.539   0.0399
   -0.255  1.5  1 (2d) 2d      1714.233  2.5  5 (1d) 2f       212.571   0.2418
    0.000  2.5  1 (2d) 2d      1714.764  1.5  5 (1d) 2d       212.605   0.0131
    0.000  2.5  1 (2d) 2d      1714.850  2.5  5 (1d) 2d       212.616   0.1254
   -0.255  1.5  1 (2d) 2d      1714.764  1.5  5 (1d) 2d       212.637   0.1018
   -0.255  1.5  1 (2d) 2d      1714.850  2.5  5 (1d) 2d       212.648   0.0231
    0.000  2.5  1 (2d) 2d      1716.353  1.5  5 (1d) 2p       212.802   0.0395
   -0.255  1.5  1 (2d) 2d      1716.136  0.5  5 (1d) 2p       212.807   0.0268
   -0.255  1.5  1 (2d) 2d      1716.353  1.5  5 (1d) 2p       212.834   0.0036
   -0.255  1.5  1 (2d) 2d      1717.000  0.5  5 (1d) 2s       212.914   0.0005
  -56.300  1.5  1 (4s) 4s      1670.369  1.5  5 (3p) 4f       214.081   0.0022
  -56.300  1.5  1 (4s) 4s      1670.859  2.5  5 (3p) 4f       214.142   0.0157
  -56.300  1.5  1 (4s) 4s      1672.488  1.5  5 (3p) 4d       214.344   0.0249
  -56.300  1.5  1 (4s) 4s      1672.581  0.5  5 (3p) 4d       214.356   0.0043
  -56.300  1.5  1 (4s) 4s      1673.038  2.5  5 (3p) 4p       214.412   0.1323
  -56.300  1.5  1 (4s) 4s      1673.942  1.5  5 (3p) 2p       214.524   0.0112
